Customer ID,Customer Name,Unnamed: 2,Unnamed: 3,Unnamed: 4,Recency,Frequency,CLV,Profit_nbr,Profit_pct,IPO,AOV,CLV2,Profit_nbr2,Profit_pct2,IPO2,AOV2,CLV3,Profit_nbr3,Profit_pct3,IPO3,AOV3,Clusters
LW-17125,Liz Willingham,Furnishings,6/8/24,1/7/25,-213,5,1259.04,192.63,15.3,3.0,251.81,1261.11,194.7,15.44,3.0,252.22,1264.22,195.17,0.15,3.2,252.84,1
LW-17215,Luke Weiss,Chairs,12/9/24,1/7/25,-29,15,5420.51,837.24,15.4,3.93,361.37,6290.97,1707.69,27.15,3.93,419.4,7626.82,1150.95,0.15,4.67,508.45,0
TA-21385,Tom Ashbrook,Furnishings,10/22/24,1/7/25,-77,10,14595.62,"4,703.79",32.2,3.6,1459.56,14662.01,4770.18,32.53,3.6,1466.2,14761.6,4778.48,0.32,3.7,1476.16,0
BN-11470,Brad Norvell,Appliances,12/6/24,1/7/25,-32,6,265.3,36.61,13.8,2.5,44.22,265.3,36.61,13.8,2.5,44.22,265.3,36.61,0.14,2.5,44.22,1
PT-19090,Pete Takahito,Binders,10/20/24,1/7/25,-79,7,160.57,-20.05,-12.5,2.71,22.94,162.03,-18.59,-11.47,2.71,23.15,164.74,-26.56,-0.16,3.29,23.53,2
EA-14035,Erin Ashbrook,Binders,7/31/24,1/7/25,-160,25,2846.71,-52.74,-1.9,3.48,113.87,3048.21,148.76,4.88,3.48,121.93,3475.87,-299.68,-0.09,4.12,139.03,2
JM-15535,Jessica Myrick,Paper,9/19/24,1/7/25,-110,12,2070.06,394.63,19.1,4.5,172.51,2240.44,565.0,25.22,4.5,186.7,2592.14,439.67,0.17,5.75,216.01,1
ON-18715,Odella Nelson,Storage,11/15/23,1/7/25,-419,15,1567.52,-5.89,-0.4,3.87,104.5,1751.64,178.23,10.18,3.87,116.78,2031.15,-99.11,-0.05,4.53,135.41,2
JC-15775,John Castell,Furnishings,7/25/24,1/7/25,-166,16,2772.06,279.57,10.1,4.0,173.25,2888.4,395.92,13.71,4.0,180.53,3204.89,250.06,0.08,4.25,200.31,1
DM-13015,Darrin Martin,Tables,11/3/24,1/7/25,-65,20,6345.1,"1,677.39",26.4,4.35,317.26,7079.31,2411.6,34.07,4.35,353.97,8265.57,2264.18,0.27,5.35,413.28,0
AJ-10960,Astrea Jones,Envelopes,10/17/24,1/7/25,-82,5,629.25,60.43,9.6,4.4,125.85,636.34,67.52,10.61,4.4,127.27,649.5,67.77,0.1,5.2,129.9,1
MF-18250,Monica Federle,Furnishings,12/23/24,1/7/25,-15,12,1758.3,456.86,26.0,3.17,146.53,1758.3,456.86,25.98,3.17,146.53,1758.3,456.86,0.26,3.17,146.53,1
JA-15970,Joseph Airdo,Art,9/29/24,1/7/25,-100,24,6491.03,-819.42,-12.6,3.63,270.46,6676.92,-633.53,-9.49,3.63,278.2,7071.45,-816.33,-0.12,4.38,294.64,2
AG-10765,Anthony Garverick,Binders,10/14/24,1/7/25,-85,5,170.58,-8.43,-4.9,4.0,34.12,204.7,25.69,12.55,4.0,40.94,284.77,-16.5,-0.06,6.4,56.95,2
JK-15640,Jim Kriz,Fasteners,7/3/24,1/7/25,-188,12,4760.43,"1,172.53",24.6,3.42,396.7,5261.58,1673.68,31.81,3.42,438.46,6013.3,1296.66,0.22,3.83,501.11,1
FA-14230,Frank Atkinson,Fasteners,9/24/24,1/7/25,-105,17,2984.05,520.52,17.4,3.41,175.53,3155.8,692.27,21.94,3.41,185.64,3497.8,619.93,0.18,3.71,205.75,1
MC-18130,Mike Caudle,Storage,12/26/23,1/7/25,-378,11,1582.0,121.76,7.7,3.09,143.82,1791.81,331.57,18.5,3.09,162.89,2281.37,140.67,0.06,3.45,207.4,1
DN-13690,Duane Noonan,Bookcases,5/27/24,1/7/25,-225,11,2139.79,540.54,25.3,3.73,194.53,2214.04,614.79,27.77,3.73,201.28,2386.74,566.42,0.24,4.18,216.98,1
SB-20185,Sarah Brown,Bookcases,6/25/24,1/7/25,-196,12,6411.0,885.46,13.8,3.75,534.25,7198.23,1672.69,23.24,3.75,599.85,8841.19,1045.43,0.12,4.5,736.77,0
PF-19165,Philip Fox,Tables,6/17/24,1/7/25,-204,10,2770.0,196.87,7.1,3.4,277.0,3146.91,573.79,18.23,3.4,314.69,3802.77,159.53,0.04,4.1,380.28,1
MA-17995,Michelle Arnett,Appliances,6/27/24,1/7/25,-194,12,2453.28,280.78,11.4,3.5,204.44,2840.3,667.8,23.51,3.5,236.69,3469.16,391.53,0.11,4.42,289.1,1
ES-14020,Erica Smith,Labels,11/20/24,1/7/25,-48,8,3510.46,"1,003.29",28.6,3.88,438.81,4060.82,1553.66,38.26,3.88,507.6,5085.55,1482.82,0.29,4.75,635.69,1
HG-14965,Henry Goldwyn,Paper,12/7/24,1/7/25,-31,17,3247.64,"-2,797.96",-86.2,4.0,191.04,3637.0,-2408.6,-66.22,4.0,213.94,4410.49,-4558.23,-1.03,4.41,259.44,2
SL-20155,Sara Luxemburg,Art,10/21/24,1/7/25,-78,9,3053.01,527.97,17.3,3.33,339.22,3347.13,822.09,24.56,3.33,371.9,4036.06,636.39,0.16,4.11,448.45,1
LH-16750,Larry Hughes,Binders,8/1/24,1/7/25,-159,3,287.43,12.63,4.4,4.0,95.81,288.74,13.94,4.83,4.0,96.25,291.81,9.27,0.03,4.67,97.27,1
JG-15115,Jack Garza,Copiers,12/3/22,1/7/25,-766,7,2358.68,684.19,29.0,2.86,336.95,2377.87,703.39,29.58,2.86,339.7,2416.26,640.04,0.26,3.29,345.18,1
AS-10090,Adam Shillingsburg,Chairs,12/2/24,1/7/25,-36,25,3255.31,64.54,2.0,3.24,130.21,3804.3,613.52,16.13,3.24,152.17,4709.78,41.97,0.01,4.04,188.39,1
VG-21805,Vivek Grady,Storage,3/19/24,1/7/25,-294,6,427.37,-52.33,-12.2,2.67,71.23,427.37,-52.33,-12.25,2.67,71.23,427.37,-52.33,-0.12,2.67,71.23,2
TT-21220,Thomas Thornton,Art,6/30/24,1/7/25,-191,15,1427.04,278.74,19.5,3.67,95.14,1471.74,323.44,21.98,3.67,98.12,1620.38,288.92,0.18,4.47,108.03,1
JP-16135,Julie Prescott,Binders,9/19/24,1/7/25,-110,13,1707.71,309.71,18.1,3.62,131.36,1813.87,415.87,22.93,3.62,139.53,2010.81,305.94,0.15,4.54,154.68,1
TH-21115,Thea Hudgings,Binders,11/2/24,1/7/25,-66,9,2942.77,-252.55,-8.6,3.22,326.97,3013.87,-181.46,-6.02,3.22,334.87,3120.52,-296.57,-0.1,3.67,346.72,2
JD-16060,Julia Dunbar,Storage,3/5/24,1/7/25,-308,6,695.44,111.11,16.0,2.83,115.91,746.33,162.0,21.71,2.83,124.39,825.77,133.94,0.16,3.5,137.63,1
MT-18070,Michelle Tran,Bookcases,6/10/24,1/7/25,-211,11,1319.45,-23.68,-1.8,4.0,119.95,1507.54,164.41,10.91,4.0,137.05,1844.07,-66.92,-0.04,5.09,167.64,2
BF-11005,Barry Franz,Art,11/21/24,1/7/25,-47,10,1333.88,-291.38,-21.8,2.6,133.39,1333.88,-291.38,-21.84,2.6,133.39,1333.88,-291.38,-0.22,2.6,133.39,2
KF-16285,Karen Ferguson,Chairs,9/24/24,1/7/25,-105,18,10604.27,"1,660.14",15.7,3.72,589.13,11166.23,2222.1,19.9,3.72,620.35,12191.76,1915.52,0.16,4.11,677.32,0
NB-18580,Nicole Brennan,Appliances,10/22/21,1/7/25,-1173,2,273.87,24.79,9.1,3.5,136.94,273.87,24.79,9.05,3.5,136.94,273.87,24.79,0.09,3.5,136.94,1
CS-12400,Christopher Schild,Storage,12/28/24,1/7/25,-10,14,3651.86,-342.80,-9.4,3.36,260.85,3895.0,-99.66,-2.56,3.36,278.21,4519.11,-536.31,-0.12,4.14,322.79,2
TH-21100,Thea Hendricks,Chairs,1/20/24,1/7/25,-353,7,2422.82,-135.21,-5.6,4.14,346.12,2543.61,-14.43,-0.57,4.14,363.37,2785.18,-108.04,-0.04,4.57,397.88,2
KD-16495,Keith Dawkins,Paper,9/9/24,1/7/25,-120,28,8181.26,"3,038.63",37.1,3.0,292.19,9574.4,4431.77,46.29,3.0,341.94,11681.47,4403.38,0.38,3.54,417.2,0
GZ-14545,George Zrebassa,Storage,7/26/24,1/7/25,-165,9,2529.11,860.69,34.0,4.22,281.01,2601.58,933.16,35.87,4.22,289.06,2770.68,890.89,0.32,4.44,307.85,1
LD-17005,Lisa DeCherney,Furnishings,11/11/23,1/7/25,-423,7,1961.93,557.17,28.4,3.57,280.28,1973.45,568.69,28.82,3.57,281.92,1990.73,567.25,0.28,3.71,284.39,1
SM-20950,Suzanne McNair,Tables,12/5/24,1/7/25,-33,24,5695.79,610.11,10.7,4.29,237.32,5981.64,895.97,14.98,4.29,249.24,6476.04,733.44,0.11,4.63,269.84,1
EB-14170,Evan Bailliet,Binders,10/9/24,1/7/25,-90,7,1186.33,282.17,23.8,2.86,169.48,1188.34,284.18,23.91,2.86,169.76,1191.35,283.74,0.24,3.0,170.19,1
KW-16570,Kelly Williams,Appliances,11/20/22,1/7/25,-779,5,449.1,107.93,24.0,4.4,89.82,454.78,113.61,24.98,4.4,90.96,463.3,114.46,0.25,4.8,92.66,1
DM-12955,Dario Medina,Appliances,9/7/24,1/7/25,-122,9,1322.03,108.76,8.2,3.11,146.89,1383.34,170.06,12.29,3.11,153.7,1475.3,125.76,0.09,3.56,163.92,1
DB-13615,Doug Bickford,Binders,11/27/24,1/7/25,-41,11,1989.05,438.80,22.1,3.73,180.82,2001.51,451.26,22.55,3.73,181.96,2025.66,450.36,0.22,4.36,184.15,1
ES-14080,Erin Smith,Envelopes,12/2/24,1/7/25,-36,20,4657.92,246.67,5.3,3.85,232.9,4851.03,439.77,9.07,3.85,242.55,5175.98,115.19,0.02,4.4,258.8,1
AR-10405,Allen Rosenblatt,Chairs,8/27/24,1/7/25,-133,7,2236.13,-98.76,-4.4,4.14,319.45,2595.23,260.33,10.03,4.14,370.75,3332.3,-246.2,-0.07,5.29,476.04,2
BP-11290,Beth Paige,Chairs,12/18/24,1/7/25,-20,16,2475.16,-319.06,-12.9,3.19,154.7,2911.49,117.27,4.03,3.19,181.97,3776.43,-557.74,-0.15,4.31,236.03,2
RD-19930,Russell D'Ascenzo,Furnishings,11/18/24,1/7/25,-50,10,970.94,35.06,3.6,3.3,97.09,996.78,60.89,6.11,3.3,99.68,1035.83,20.29,0.02,3.6,103.58,1
DO-13435,Denny Ordway,Art,8/19/24,1/7/25,-141,13,1300.03,-38.91,-3.0,3.69,100.0,1395.67,56.73,4.06,3.69,107.36,1618.82,-118.76,-0.07,4.0,124.52,2
DF-13135,David Flashing,Binders,1/30/23,1/7/25,-708,6,2390.53,-259.31,-10.8,3.83,398.42,2535.23,-114.61,-4.52,3.83,422.54,2856.91,-604.52,-0.21,4.67,476.15,2
JD-16015,Joy Daniels,Labels,9/9/24,1/7/25,-120,11,385.43,26.76,6.9,3.55,35.04,388.67,30.0,7.72,3.55,35.33,394.35,17.44,0.04,4.0,35.85,1
BD-11635,Brian Derr,Appliances,12/21/24,1/7/25,-17,5,582.65,141.53,24.3,3.8,116.53,662.06,220.94,33.37,3.8,132.41,831.85,197.13,0.24,4.8,166.37,1
GG-14650,Greg Guthrie,Chairs,11/17/24,1/7/25,-51,36,8584.09,"1,415.24",16.5,3.69,238.45,8970.38,1801.53,20.08,3.69,249.18,9726.28,1259.91,0.13,4.25,270.17,0
AM-10360,Alice McCarthy,Binders,12/2/24,1/7/25,-36,12,814.01,194.99,24.0,4.0,67.83,855.97,236.95,27.68,4.0,71.33,918.91,179.22,0.2,4.58,76.58,1
TN-21040,Tanja Norvell,Chairs,10/1/24,1/7/25,-98,12,3130.22,-692.05,-22.1,4.0,260.85,3414.91,-407.35,-11.93,4.0,284.58,3865.2,-1102.64,-0.29,4.67,322.1,2
FC-14335,Fred Chung,Art,6/29/24,1/7/25,-192,10,3889.37,714.29,18.4,3.7,388.94,4160.68,985.61,23.69,3.7,416.07,4567.65,757.37,0.17,4.0,456.77,1
HA-14920,Helen Andreada,Chairs,12/10/24,1/7/25,-28,18,2584.16,99.14,3.8,4.0,143.56,2674.31,189.3,7.08,4.0,148.57,2811.81,63.07,0.02,4.39,156.21,1
JF-15565,Jill Fjeld,Envelopes,11/6/24,1/7/25,-62,16,4198.33,"1,073.21",25.6,4.19,262.4,4266.32,1141.19,26.75,4.19,266.64,4422.73,1094.52,0.25,4.56,276.42,1
BP-11050,Barry Pond,Supplies,10/8/24,1/7/25,-91,7,983.42,209.78,21.3,4.29,140.49,1047.76,274.13,26.16,4.29,149.68,1144.46,267.24,0.23,5.29,163.49,1
ZC-21910,Zuschuss Carroll,Tables,11/6/24,1/7/25,-62,31,8025.71,"-1,032.15",-12.9,3.39,258.89,8997.88,-59.97,-0.67,3.39,290.25,10836.93,-1639.34,-0.15,4.03,349.58,0
SP-20545,Sibella Parks,Binders,2/6/24,1/7/25,-336,10,1306.09,-118.78,-9.1,4.3,130.61,1325.85,-99.01,-7.47,4.3,132.59,1356.8,-142.74,-0.11,5.1,135.68,2
TC-21295,Toby Carlisle,Chairs,12/3/24,1/7/25,-35,16,4266.81,606.37,14.2,3.94,266.68,4737.0,1076.56,22.73,3.94,296.06,5534.98,718.17,0.13,4.56,345.94,1
HG-15025,Hunter Glantz,Appliances,12/24/24,1/7/25,-14,11,3690.28,804.61,21.8,3.45,335.48,3747.51,861.84,23.0,3.45,340.68,3835.75,832.0,0.22,3.73,348.7,1
JE-15610,Jim Epp,Binders,11/12/24,1/7/25,-56,20,7754.98,"1,623.40",20.9,3.7,387.75,8134.64,2003.07,24.62,3.7,406.73,8928.89,1557.79,0.17,4.7,446.44,0
AC-10660,Anna Chung,Chairs,3/23/24,1/7/25,-290,6,657.32,-28.70,-4.4,2.67,109.55,693.99,7.97,1.15,2.67,115.67,749.0,-32.63,-0.04,2.83,124.83,2
LS-17245,Lynn Smith,Binders,11/26/24,1/7/25,-42,12,1008.14,348.36,34.6,3.92,84.01,1017.01,357.23,35.13,3.92,84.75,1034.86,357.71,0.35,4.42,86.24,1
TB-21520,Tracy Blumstein,Binders,9/14/24,1/7/25,-115,20,4737.49,"-1,603.05",-33.8,4.25,236.87,5444.58,-895.95,-16.46,4.25,272.23,6797.34,-2649.48,-0.39,5.0,339.87,2
AS-10225,Alan Schoenberger,Chairs,12/8/24,1/7/25,-30,13,4260.78,719.78,16.9,3.15,327.75,4638.18,1097.17,23.66,3.15,356.78,5423.52,816.63,0.15,3.92,417.19,1
LS-17200,Luke Schmidt,Chairs,9/25/24,1/7/25,-104,14,1010.26,244.20,24.2,3.86,72.16,1139.49,373.43,32.77,3.86,81.39,1337.71,314.63,0.24,4.71,95.55,1
IG-15085,Ivan Gibson,Binders,10/20/24,1/7/25,-79,7,744.57,320.50,43.0,2.71,106.37,774.01,349.94,45.21,2.71,110.57,833.43,362.97,0.44,3.29,119.06,1
RP-19270,Rachel Payne,Binders,8/21/23,1/7/25,-505,12,954.65,59.54,6.2,3.92,79.55,1041.03,145.92,14.02,3.92,86.75,1234.26,-11.78,-0.01,5.08,102.86,1
JF-15490,Jeremy Farry,Paper,8/31/24,1/7/25,-129,15,1082.92,-18.07,-1.7,2.4,72.19,1244.99,144.01,11.57,2.4,83.0,1559.63,-104.07,-0.07,2.87,103.98,2
EH-14125,Eugene Hildebrand,Phones,10/19/24,1/7/25,-80,22,3143.48,117.81,3.7,3.82,142.89,3358.45,332.78,9.91,3.82,152.66,3752.44,34.16,0.01,4.45,170.57,1
MP-17965,Michael Paige,Furnishings,10/19/24,1/7/25,-80,24,4198.83,666.49,15.9,3.08,174.95,4601.85,1069.51,23.24,3.08,191.74,5537.31,790.89,0.14,3.71,230.72,1
FH-14365,Fred Hopkins,Tables,12/25/24,1/7/25,-13,13,6987.2,"2,050.28",29.3,4.0,537.48,7373.98,2437.06,33.05,4.0,567.23,8034.51,2089.76,0.26,4.77,618.04,0
LS-16975,Lindsay Shagiari,Binders,12/10/24,1/7/25,-28,22,2988.67,262.64,8.8,2.86,135.85,3091.2,365.16,11.81,2.86,140.51,3259.67,161.78,0.05,3.55,148.17,1
SF-20965,Sylvia Foulston,Binders,11/12/24,1/7/25,-56,17,3336.54,539.94,16.2,3.88,196.27,3689.4,892.8,24.2,3.88,217.02,4367.59,614.1,0.14,4.65,256.92,1
MG-17680,Maureen Gastineau,Furnishings,9/29/24,1/7/25,-100,10,2350.19,25.89,1.1,2.5,235.02,2731.3,407.0,14.9,2.5,273.13,3334.82,-13.76,0.0,2.8,333.48,1
DB-12910,Daniel Byrd,Paper,12/9/24,1/7/25,-29,12,2171.6,431.37,19.9,3.92,180.97,2393.41,653.19,27.29,3.92,199.45,2755.4,473.23,0.17,4.5,229.62,1
AH-10585,Angele Hood,Furnishings,12/9/24,1/7/25,-29,5,738.5,83.96,11.4,3.4,147.7,786.35,131.81,16.76,3.4,157.27,977.74,107.89,0.11,3.6,195.55,1
RD-19810,Ross DeVincentis,Paper,12/16/24,1/7/25,-22,16,1137.62,318.46,28.0,3.94,71.1,1152.8,333.65,28.94,3.94,72.05,1192.55,326.17,0.27,4.38,74.53,1
TS-21370,Todd Sumrall,Bookcases,11/24/24,1/7/25,-44,15,11891.75,"2,371.71",19.9,3.93,792.78,13422.49,3902.45,29.07,3.93,894.83,15749.39,2955.62,0.19,5.27,1049.96,0
BT-11395,Bill Tyler,Phones,3/3/24,1/7/25,-310,10,2186.61,257.92,11.8,3.8,218.66,2490.73,562.03,22.57,3.8,249.07,3042.48,318.09,0.1,5.0,304.25,1
NC-18625,Noah Childs,Paper,6/9/24,1/7/25,-212,9,1821.74,-359.02,-19.7,3.22,202.42,1974.81,-205.95,-10.43,3.22,219.42,2277.16,-652.89,-0.29,3.78,253.02,2
AM-10705,Anne McFarland,Chairs,7/21/24,1/7/25,-170,22,5664.02,"1,085.73",19.2,3.68,257.46,6388.74,1810.45,28.34,3.68,290.4,8059.7,1535.38,0.19,4.59,366.35,0
AC-10450,Amy Cox,Phones,12/19/24,1/7/25,-19,9,5527.85,"1,366.01",24.7,4.78,614.21,6142.59,1980.75,32.25,4.78,682.51,7189.49,2022.62,0.28,6.44,798.83,0
NL-18310,Nancy Lomonaco,Phones,11/2/24,1/7/25,-66,10,1418.09,343.64,24.2,4.4,141.81,1544.32,469.87,30.43,4.4,154.43,1754.05,451.54,0.26,4.8,175.41,1
DG-13300,Deirdre Greer,Appliances,11/28/24,1/7/25,-40,8,3195.82,562.78,17.6,4.88,399.48,3312.29,679.24,20.51,4.88,414.04,3486.99,548.22,0.16,5.38,435.87,1
KH-16630,Ken Heidel,Art,11/2/24,1/7/25,-66,17,3918.97,727.38,18.6,4.94,230.53,3934.41,742.82,18.88,4.94,231.44,3959.6,746.06,0.19,5.18,232.92,1
PL-18925,Paul Lucas,Labels,12/15/24,1/7/25,-23,8,239.48,-0.75,-0.3,3.63,29.94,247.78,7.54,3.04,3.63,30.97,265.06,-20.14,-0.08,4.25,33.13,2
SH-20395,Shahid Hopkins,Storage,12/7/24,1/7/25,-31,15,2180.72,-144.52,-6.6,3.0,145.38,2378.67,53.43,2.25,3.0,158.58,2678.16,-298.52,-0.11,3.87,178.54,2
SW-20755,Steven Ward,Accessories,7/14/23,1/7/25,-543,8,758.7,68.24,9.0,3.38,94.84,878.06,187.61,21.37,3.38,109.76,1058.63,82.68,0.08,4.0,132.33,1
JK-16120,Julie Kriz,Accessories,9/4/24,1/7/25,-125,17,2932.48,122.66,4.2,2.88,172.5,3051.39,241.56,7.92,2.88,179.49,3309.91,-50.51,-0.02,3.06,194.7,1
PO-18850,Patrick O'Brill,Phones,12/26/24,1/7/25,-12,22,7473.83,38.48,0.5,4.14,339.72,7891.87,456.52,5.78,4.14,358.72,8699.46,-170.19,-0.02,4.73,395.43,0
TC-21535,Tracy Collins,Art,12/26/24,1/7/25,-12,10,742.56,217.93,29.3,2.8,74.26,755.58,230.95,30.57,2.8,75.56,775.1,218.8,0.28,3.0,77.51,1
DM-13345,Denise Monton,Binders,12/8/24,1/7/25,-30,13,4074.47,"1,319.06",32.4,3.15,313.42,4737.32,1981.91,41.84,3.15,364.41,6269.2,2053.72,0.33,3.85,482.25,1
MS-17530,MaryBeth Skach,Furnishings,10/22/23,1/7/25,-443,7,475.66,84.03,17.7,3.0,67.95,538.41,146.78,27.26,3.0,76.92,632.54,102.34,0.16,3.71,90.36,1
WB-21850,William Brown,Tables,12/10/24,1/7/25,-28,41,6327.27,692.39,10.9,3.76,154.32,7113.06,1478.18,20.78,3.76,173.49,8614.63,948.0,0.11,4.61,210.11,0
TH-21235,Tiffany House,Art,9/4/24,1/7/25,-125,13,1022.2,92.73,9.1,3.08,78.63,1054.95,125.48,11.89,3.08,81.15,1122.48,59.46,0.05,3.46,86.34,1
BG-11035,Barry Gonzalez,Chairs,12/2/24,1/7/25,-36,12,2798.95,-711.43,-25.4,2.92,233.25,3102.88,-407.49,-13.13,2.92,258.57,3573.77,-1143.73,-0.32,3.42,297.81,2
MD-17350,Maribeth Dona,Furnishings,9/4/24,1/7/25,-125,17,3766.38,-241.95,-6.4,3.76,221.55,3991.9,-16.43,-0.41,3.76,234.82,4332.73,-355.43,-0.08,4.53,254.87,2
TC-20980,Tamara Chand,Binders,11/26/23,1/7/25,-408,12,19052.22,"8,981.32",47.1,3.5,1587.68,19217.85,9146.96,47.6,3.5,1601.49,19473.09,9132.74,0.47,4.25,1622.76,0
BF-11215,Benjamin Farhat,Furnishings,10/26/24,1/7/25,-73,8,1585.16,523.21,33.0,6.0,198.15,1723.75,661.8,38.39,6.0,215.47,2047.12,638.7,0.31,6.25,255.89,1
TZ-21580,Tracy Zic,Chairs,12/4/24,1/7/25,-34,17,2234.95,349.45,15.6,4.06,131.47,2355.73,470.24,19.96,4.06,138.57,2597.3,394.75,0.15,4.24,152.78,1
KD-16270,Karen Daniels,Art,9/2/23,1/7/25,-493,16,8282.36,"1,107.70",13.4,4.0,517.65,9609.31,2434.64,25.34,4.0,600.58,12040.04,1457.22,0.12,4.75,752.5,0
PK-19075,Pete Kriz,Storage,12/21/24,1/7/25,-17,25,8646.93,"2,038.27",23.6,4.28,345.88,10014.63,3405.97,34.01,4.28,400.59,12165.35,2846.13,0.23,5.24,486.61,0
DB-12970,Darren Budd,Bookcases,5/3/24,1/7/25,-249,14,2839.23,213.00,7.5,3.07,202.8,3212.16,585.93,18.24,3.07,229.44,3955.7,294.24,0.07,3.71,282.55,1
RF-19840,Roy Französisch,Storage,12/24/24,1/7/25,-14,11,945.22,280.03,29.6,4.09,85.93,952.43,287.23,30.16,4.09,86.58,964.61,279.35,0.29,4.55,87.69,1
RM-19675,Robert Marley,Chairs,12/24/24,1/7/25,-14,11,5979.1,"1,902.54",31.8,3.55,543.55,6015.53,1938.98,32.23,3.55,546.87,6087.52,1938.67,0.32,4.09,553.41,1
JL-15505,Jeremy Lonsdale,Binders,11/11/24,1/7/25,-57,17,3173.87,591.72,18.6,3.29,186.7,3306.52,724.36,21.91,3.29,194.5,3618.37,632.82,0.17,4.0,212.85,1
ML-17410,Maris LaWare,Binders,11/6/24,1/7/25,-62,15,2921.5,-76.18,-2.6,3.4,194.77,3220.98,223.3,6.93,3.4,214.73,3824.05,-357.11,-0.09,4.4,254.94,2
CM-11815,Candace McMahon,Paper,8/21/24,1/7/25,-139,10,1673.89,214.46,12.8,3.8,167.39,1751.63,292.2,16.68,3.8,175.16,1868.24,233.9,0.13,4.1,186.82,1
JF-15190,Jamie Frazer,Appliances,10/26/24,1/7/25,-73,19,2279.59,575.13,25.2,3.79,119.98,2376.32,671.86,28.27,3.79,125.07,2602.05,654.22,0.25,4.11,136.95,1
PB-19105,Peter Bühler,Envelopes,11/3/24,1/7/25,-65,5,688.32,218.16,31.7,3.6,137.66,688.32,218.16,31.69,3.6,137.66,688.32,218.16,0.32,3.6,137.66,1
JD-16150,Justin Deggeller,Bookcases,11/19/24,1/7/25,-49,17,8828.03,"1,619.52",18.3,3.53,519.3,9516.29,2307.78,24.25,3.53,559.78,11003.77,2098.52,0.19,4.29,647.28,0
AB-10165,Alan Barnes,Chairs,12/20/24,1/7/25,-18,16,1215.02,262.73,21.6,3.38,75.94,1248.19,295.9,23.71,3.38,78.01,1316.87,288.99,0.22,3.88,82.3,1
AH-10075,Adam Hart,Labels,11/26/24,1/7/25,-42,20,3250.34,281.19,8.7,3.75,162.52,3658.97,689.82,18.85,3.75,182.95,4431.48,309.17,0.07,4.25,221.57,1
RH-19510,Rick Huthwaite,Phones,9/19/23,1/7/25,-476,12,6979.18,"1,289.45",18.5,3.58,581.6,7835.07,2145.34,27.38,3.58,652.92,9686.76,1679.25,0.17,4.08,807.23,0
RB-19330,Randy Bradley,Chairs,10/23/24,1/7/25,-76,6,1008.2,-164.41,-16.3,2.67,168.03,1141.73,-30.87,-2.7,2.67,190.29,1409.46,-230.89,-0.16,3.5,234.91,2
YC-21895,Yoseph Carroll,Furnishings,12/26/24,1/7/25,-12,8,5454.35,"1,305.63",23.9,3.88,681.79,5454.35,1305.63,23.94,3.88,681.79,5454.35,1305.63,0.24,3.88,681.79,1
JK-15730,Joe Kamberova,Bookcases,10/7/24,1/7/25,-92,20,4867.2,55.05,1.1,4.4,243.36,5255.44,443.29,8.43,4.4,262.77,5849.71,-59.16,-0.01,5.35,292.49,1
MK-17905,Michael Kennedy,Chairs,12/2/24,1/7/25,-36,17,2302.37,-405.36,-17.6,4.29,135.43,2707.52,-0.21,-0.01,4.29,159.27,3428.35,-688.13,-0.2,5.65,201.67,2
PW-19240,Pierre Wener,Tables,9/22/23,1/7/25,-473,12,3922.42,"1,290.35",32.9,3.25,326.87,4614.03,1981.97,42.96,3.25,384.5,5711.75,1852.58,0.32,3.83,475.98,1
AB-10600,Ann Blume,Binders,11/10/24,1/7/25,-58,8,1515.86,-274.96,-18.1,4.75,189.48,1725.46,-65.36,-3.79,4.75,215.68,2041.31,-407.14,-0.2,6.38,255.16,2
JC-16105,Julie Creighton,Storage,11/3/24,1/7/25,-65,9,858.58,201.60,23.5,4.78,95.4,917.03,260.05,28.36,4.78,101.89,1004.71,210.73,0.21,5.11,111.63,1
GR-14560,Georgia Rosenberg,Bookcases,11/21/21,1/7/25,-1143,5,1284.38,359.83,28.0,4.6,256.88,1532.17,607.63,39.66,4.6,306.43,1919.08,536.25,0.28,6.0,383.82,1
DB-13360,Dennis Bolton,Paper,4/10/24,1/7/25,-272,6,1081.47,291.01,26.9,4.67,180.24,1178.63,388.17,32.93,4.67,196.44,1400.48,343.83,0.25,5.67,233.41,1
AD-10180,Alan Dominguez,Paper,12/1/24,1/7/25,-37,12,6106.88,"1,869.93",30.6,3.33,508.91,6406.42,2169.47,33.86,3.33,533.87,7105.35,2031.68,0.29,3.67,592.11,0
JM-15865,John Murray,Phones,9/12/24,1/7/25,-117,13,7625.08,"1,574.62",20.7,3.85,586.54,7691.81,1641.35,21.34,3.85,591.68,7816.76,1563.36,0.2,4.15,601.29,0
DH-13075,Dave Hallsten,Art,3/28/24,1/7/25,-285,23,4932.87,"1,193.74",24.2,3.52,214.47,5307.75,1568.62,29.55,3.52,230.77,5912.36,1400.4,0.24,4.0,257.06,1
JK-15325,Jason Klamczynski,Envelopes,3/18/24,1/7/25,-295,4,383.81,55.33,14.4,3.75,95.95,383.81,55.33,14.42,3.75,95.95,383.81,55.33,0.14,3.75,95.95,1
SC-20680,Steve Carroll,Paper,8/26/24,1/7/25,-134,8,1254.64,370.16,29.5,3.25,156.83,1254.64,370.16,29.5,3.25,156.83,1254.64,370.16,0.3,3.25,156.83,1
